EmployeeId,Date,Reason
E-00858,2002-04-30,Study
E-00858,2002-06-27,Flexible Personal Leave
E-00858,2002-10-17,Paternity
E-00858,2002-11-22,Kit Day
E-00859,2021-03-25,Study
E-00859,2021-04-08,Time off in Lieu
E-00859,2021-04-20,Childcare
E-00859,2021-05-11,Flexible Personal Leave
E-00859,2021-05-17,Moving Day
E-00859,2021-06-11,SEGRO Paid Parental
E-00859,2021-06-30,Compassionate
E-00859,2021-07-21,Loyalty
E-00859,2021-09-08,Moving Day
E-00859,2021-10-01,Article 188
E-00859,2021-10-25,SEGRO Paid Parental
E-00859,2021-11-04,SEGRO Paid Paternity
E-00859,2021-11-15,Compassionate
E-00859,2021-12-06,Maternity
E-00859,2021-12-08,Flexible Personal Leave
E-00859,2021-12-15,SEGRO Paid Paternity
E-00859,2021-12-29,Time off in Lieu
E-00859,2021-12-30,Loyalty
E-00859,2022-01-28,Maternity
E-00859,2022-02-01,Study
E-00859,2022-02-22,Sickness
E-00859,2022-03-09,Moving Day
E-00859,2022-04-04,Paternity
E-00859,2022-05-16,Unpaid
E-00859,2022-08-11,Other Special
E-00859,2022-11-07,Paternity
E-00859,2022-11-08,Emergency
E-00859,2022-11-22,Compassionate
E-00859,2022-12-28,Unpaid
E-00859,2023-01-30,Parental
E-00859,2023-02-03,Maternity
E-00859,2023-02-10,Parental
E-00859,2023-02-17,Unpaid
E-00859,2023-03-09,Other Special
E-00859,2023-03-14,Study
E-00859,2023-04-14,SEGRO Paid Paternity
E-00859,2023-05-24,Childcare
E-00859,2023-05-30,Childcare
E-00859,2023-06-01,Fertility Support
E-00859,2023-06-20,Fertility Support
E-00859,2023-06-21,Maternity
E-00859,2023-06-22,Flexible Personal Leave
E-00859,2023-06-29,Kit Day
E-00859,2023-08-11,SEGRO Paid Parental
E-00859,2023-08-28,SEGRO Paid Parental
E-00859,2023-09-12,Kit Day
E-00859,2023-09-20,Maternity
E-00859,2023-09-25,Compassionate
E-00859,2023-09-26,Other Special
E-00859,2023-10-11,SEGRO Paid Paternity
E-00859,2023-11-17,Moving Day
E-00859,2023-12-25,Compassionate
E-00859,2024-03-05,SEGRO Paid Paternity
E-00859,2024-04-04,Time off in Lieu
E-00859,2024-04-05,Parental
E-00859,2024-04-16,Emergency
E-00859,2024-04-19,SEGRO Paid Parental
E-00859,2024-05-02,Kit Day
E-00859,2024-05-23,Paternity
E-00859,2024-06-14,SEGRO Paid Parental
E-00859,2024-07-05,Fertility Support
E-00859,2024-07-29,SEGRO Paid Parental
E-00859,2024-08-22,Kit Day
E-00859,2024-09-03,Emergency
E-00859,2024-09-04,Study
E-00859,2024-09-26,Emergency
E-00859,2024-11-14,Loyalty
E-00859,2024-11-20,Loyalty
E-00859,2024-11-25,Compassionate
E-00859,2024-12-26,Moving Day
E-00859,2025-03-17,Kit Day
E-00859,2025-03-26,Article 188
E-00859,2025-04-07,Article 188
E-00859,2025-04-16,SEGRO Paid Paternity
E-00859,2025-05-02,Dependants
E-00859,2025-05-15,Fertility Support
E-00859,2025-05-19,SEGRO Paid Parental
E-00860,2008-11-24,Kit Day
E-00860,2008-12-03,Emergency
E-00860,2009-01-27,Kit Day
E-00860,2009-02-12,Compassionate
E-00860,2009-03-26,Parental
E-00860,2009-04-01,Unpaid
E-00860,2009-05-15,Article 188
E-00860,2009-06-04,Ex-Festività
E-00860,2009-07-13,Kit Day
E-00860,2009-07-22,Maternity
E-00860,2009-09-04,Time off in Lieu
E-00860,2009-09-14,Emergency
E-00860,2009-09-15,Fertility Support
E-00860,2009-09-28,Sickness
E-00860,2009-10-27,Kit Day
E-00860,2009-11-03,Ex-Festività
E-00860,2009-11-11,Article 188
E-00860,2009-12-01,Moving Day
E-00860,2009-12-11,Flexible Personal Leave
E-00860,2010-01-08,Other Special
E-00860,2010-02-11,Article 188
E-00860,2010-03-29,Paternity
E-00860,2010-03-30,Compassionate
E-00860,2010-05-03,Dependants
E-00860,2010-05-24,Study
E-00860,2010-05-27,Kit Day
E-00860,2010-06-02,Kit Day
E-00860,2010-07-15,Other Special
E-00860,2010-08-13,SEGRO Paid Paternity
E-00860,2010-10-29,SEGRO Paid Parental
E-00860,2010-12-15,Study
E-00860,2011-01-10,SEGRO Paid Paternity
E-00860,2011-02-22,Study
E-00860,2011-04-22,Fertility Support
E-00860,2011-04-26,Kit Day
E-00860,2011-04-27,Other Special
E-00860,2011-06-17,Study
E-00860,2011-07-05,Article 188
E-00860,2011-07-19,Paternity
E-00860,2011-09-12,Time off in Lieu
E-00860,2011-09-27,Other Special
E-00860,2011-10-28,SEGRO Paid Parental
E-00860,2011-11-11,SEGRO Paid Paternity
E-00860,2011-11-16,Compassionate
E-00860,2012-01-09,SEGRO Paid Paternity
E-00860,2012-01-30,Other Special
E-00860,2012-02-15,Sickness
E-00860,2012-03-08,Compassionate
E-00860,2012-04-11,Moving Day
E-00860,2012-05-03,Fertility Support
E-00860,2012-06-29,Kit Day
E-00860,2012-07-09,Parental
E-00860,2012-10-03,SEGRO Paid Parental
E-00860,2012-12-12,Childcare
E-00860,2012-12-17,Kit Day
E-00860,2013-01-29,Fertility Support
E-00860,2013-02-12,Fertility Support
E-00860,2013-02-21,SEGRO Paid Paternity
E-00860,2013-03-01,Paternity
E-00860,2013-03-29,SEGRO Paid Parental
E-00860,2013-04-30,Emergency
E-00860,2013-05-03,Time off in Lieu
E-00860,2013-05-09,Parental
E-00860,2013-10-21,Article 188
E-00860,2013-10-31,Emergency
E-00860,2013-12-24,Childcare
E-00860,2014-02-05,Kit Day
E-00860,2014-03-14,Emergency
E-00860,2014-04-17,Emergency
E-00860,2014-04-21,Parental
E-00860,2014-05-14,Loyalty
E-00860,2014-07-02,Sickness
E-00860,2014-07-08,Emergency
E-00860,2014-07-22,Article 188
E-00860,2014-07-29,Fertility Support
E-00860,2014-08-04,Other Special
E-00860,2014-08-27,Study
E-00860,2014-09-02,SEGRO Paid Parental
E-00860,2014-09-19,Childcare
E-00860,2014-10-09,SEGRO Paid Paternity
E-00860,2014-11-13,Maternity
E-00860,2015-01-12,Flexible Personal Leave
E-00860,2015-02-10,Fertility Support
E-00860,2015-03-13,Fertility Support
E-00860,2015-03-23,Time off in Lieu
E-00860,2015-04-10,Article 188
E-00860,2015-04-16,Compassionate
E-00860,2015-06-18,Maternity
E-00860,2015-06-29,Sickness
E-00860,2015-07-10,Fertility Support
E-00860,2015-08-10,Maternity
E-00860,2015-08-25,SEGRO Paid Parental
E-00860,2015-09-11,Childcare
E-00860,2015-09-16,Unpaid
E-00860,2015-11-06,Parental
E-00860,2015-11-18,Article 188
E-00860,2015-11-23,Fertility Support
E-00860,2015-12-09,Emergency
E-00860,2015-12-16,Other Special
E-00860,2015-12-30,Flexible Personal Leave
E-00860,2016-03-31,Article 188
E-00860,2016-04-08,Loyalty
E-00860,2016-06-13,Moving Day
E-00860,2016-08-22,Other Special
E-00860,2016-09-14,Loyalty
E-00860,2016-09-20,Maternity
E-00860,2016-10-03,SEGRO Paid Paternity
E-00860,2016-10-07,Paternity
E-00860,2016-10-10,Moving Day
E-00860,2016-10-11,Other Special
E-00860,2016-11-02,Childcare
E-00860,2016-12-01,Moving Day
E-00860,2016-12-13,Other Special
E-00860,2017-02-08,Paternity
E-00860,2017-05-24,SEGRO Paid Paternity
E-00860,2017-07-06,Fertility Support
E-00860,2017-08-22,Flexible Personal Leave
E-00860,2017-08-23,Dependants
E-00860,2017-09-13,Loyalty
E-00860,2017-10-06,SEGRO Paid Parental
E-00860,2017-10-17,Unpaid
E-00860,2017-11-16,SEGRO Paid Parental
E-00860,2017-11-17,Kit Day
E-00860,2018-02-06,Parental
E-00860,2018-02-20,Ex-Festività
E-00860,2018-02-28,SEGRO Paid Paternity
E-00860,2018-04-03,Sickness
E-00860,2018-04-04,Loyalty
E-00860,2018-04-12,Study
E-00860,2018-05-04,Article 188
E-00860,2018-05-17,Compassionate
E-00860,2018-05-23,Dependants
E-00860,2018-06-19,Paternity
E-00860,2018-07-06,Emergency
E-00860,2018-07-10,Kit Day
E-00860,2018-07-12,Compassionate
E-00860,2018-08-31,Emergency
E-00860,2019-02-13,SEGRO Paid Parental
E-00860,2019-04-19,Childcare
E-00860,2019-04-22,Study
E-00860,2019-08-13,Loyalty
E-00860,2019-08-22,Parental
E-00860,2019-09-04,Moving Day
E-00860,2019-09-26,Flexible Personal Leave
E-00860,2019-10-17,Childcare
E-00860,2019-11-04,Emergency
E-00860,2020-01-06,Emergency
E-00860,2020-01-10,Emergency
E-00860,2020-03-18,Kit Day
E-00860,2020-03-24,Study
E-00860,2020-04-13,Moving Day
E-00860,2020-04-22,Kit Day
E-00860,2020-05-01,Moving Day
E-00860,2020-05-12,Maternity
E-00860,2020-05-25,Flexible Personal Leave
E-00860,2020-05-29,Parental
E-00860,2020-06-01,Compassionate
E-00860,2020-08-04,Article 188
E-00860,2020-08-14,Sickness
E-00860,2020-08-25,Paternity
E-00860,2020-09-03,Paternity
E-00860,2020-12-01,Fertility Support
E-00860,2020-12-15,Kit Day
E-00860,2021-01-04,Time off in Lieu
E-00860,2021-01-07,Paternity
E-00860,2021-03-23,Moving Day
E-00860,2021-05-18,Kit Day
E-00860,2021-06-29,Study
E-00860,2021-07-01,Loyalty
E-00860,2021-07-02,Time off in Lieu
E-00860,2021-07-16,Article 188
E-00860,2021-07-29,Sickness
E-00861,2009-02-02,Other Special
E-00861,2009-02-23,Other Special
E-00861,2009-02-26,Time off in Lieu
E-00861,2009-03-05,Kit Day
E-00861,2009-04-29,Compassionate
E-00861,2009-06-05,SEGRO Paid Paternity
E-00861,2009-07-02,SEGRO Paid Parental
E-00861,2009-09-02,Article 188
E-00861,2009-11-03,Emergency
E-00861,2009-11-10,Sickness
E-00861,2010-02-24,Study
E-00861,2010-03-17,Kit Day
E-00861,2010-04-09,SEGRO Paid Paternity
E-00861,2010-04-14,Unpaid
E-00861,2010-04-28,Emergency
E-00861,2010-07-22,SEGRO Paid Parental
E-00861,2010-07-28,Moving Day
E-00861,2010-11-25,SEGRO Paid Parental
E-00861,2011-03-03,Article 188
E-00861,2011-05-26,Compassionate
E-00861,2011-07-12,Loyalty
E-00861,2011-07-22,Emergency
E-00861,2011-10-17,Study
E-00861,2012-01-13,Sickness
E-00861,2012-08-31,Kit Day
E-00861,2012-09-17,SEGRO Paid Parental
E-00861,2012-10-05,Article 188
E-00861,2012-10-26,Loyalty
E-00861,2013-01-31,Time off in Lieu
E-00861,2013-05-02,Loyalty
E-00861,2013-07-29,Emergency
E-00861,2013-08-29,Parental
E-00861,2013-10-14,Flexible Personal Leave
E-00861,2013-12-04,Sickness
E-00861,2014-01-13,Emergency
E-00861,2014-01-22,Parental
E-00861,2014-01-29,Parental
E-00861,2014-08-06,Sickness
E-00861,2015-01-05,Childcare
E-00861,2015-02-20,Moving Day
E-00861,2015-03-02,Moving Day
E-00861,2015-03-27,Unpaid
E-00861,2015-05-27,Ex-Festività
E-00861,2015-06-11,Fertility Support
E-00861,2015-08-31,Paternity
E-00861,2015-12-02,Loyalty
E-00861,2016-02-26,Kit Day
E-00861,2016-03-23,Unpaid
E-00861,2016-05-11,Sickness
E-00861,2016-06-10,Dependants
E-00861,2016-07-04,Loyalty
E-00861,2016-07-22,Study
E-00861,2016-08-10,Compassionate
E-00861,2016-08-22,SEGRO Paid Parental
E-00861,2016-11-29,SEGRO Paid Paternity
E-00861,2017-01-11,Kit Day
E-00861,2017-03-23,Loyalty
E-00861,2017-04-13,Loyalty
E-00861,2017-04-25,Other Special
E-00861,2017-06-06,Childcare
E-00861,2017-12-14,Flexible Personal Leave
E-00861,2017-12-22,Kit Day
E-00861,2018-01-02,Compassionate
E-00861,2018-01-24,Fertility Support
E-00861,2018-03-06,Kit Day
E-00861,2018-08-06,Paternity
E-00861,2018-10-19,Article 188
E-00861,2019-01-15,Other Special
E-00861,2019-06-24,Kit Day
E-00861,2019-06-28,Moving Day
E-00861,2019-07-23,Paternity
E-00861,2019-07-29,Dependants
E-00861,2019-08-07,Moving Day
E-00861,2019-08-29,Loyalty
E-00861,2019-09-10,Loyalty
E-00861,2019-09-13,Parental
E-00861,2019-11-12,Study
E-00861,2019-12-06,Childcare
E-00861,2020-01-06,Sickness
E-00861,2020-01-09,Childcare
E-00861,2020-05-06,Sickness
E-00861,2020-11-09,Sickness
E-00861,2020-12-28,Kit Day
E-00861,2021-01-13,Kit Day
E-00861,2021-02-17,Article 188
E-00861,2021-02-25,Sickness
E-00861,2021-03-01,Other Special
E-00861,2021-03-31,Emergency
E-00861,2021-04-20,Article 188
E-00861,2021-05-18,Study
E-00861,2021-10-13,Article 188
E-00861,2021-11-02,Kit Day
E-00861,2022-04-07,Moving Day
E-00861,2022-04-29,Fertility Support
E-00861,2022-07-05,Kit Day
E-00861,2022-08-23,Ex-Festività
E-00861,2022-09-06,Fertility Support
E-00861,2022-10-03,Moving Day
E-00861,2022-11-01,SEGRO Paid Paternity
E-00861,2022-11-30,Article 188
E-00861,2022-12-28,Emergency
E-00861,2023-01-06,Flexible Personal Leave
E-00861,2023-01-13,Flexible Personal Leave
E-00861,2023-02-09,Compassionate
E-00861,2023-06-07,Paternity
E-00861,2023-10-02,Unpaid
E-00861,2023-11-13,Sickness
E-00861,2023-12-08,Paternity
E-00861,2023-12-13,Paternity
E-00861,2023-12-22,Parental
E-00861,2024-01-25,Paternity
E-00861,2024-03-13,Loyalty
E-00861,2024-04-10,Parental
E-00861,2024-04-22,Study
E-00861,2024-09-23,Parental
E-00861,2024-10-11,Emergency
E-00861,2025-01-01,Sickness
E-00861,2025-01-08,Compassionate
E-00861,2025-05-16,Paternity
E-00862,2003-08-22,Fertility Support
E-00862,2003-09-04,SEGRO Paid Parental
E-00862,2003-10-22,Sickness
E-00862,2003-12-02,Flexible Personal Leave
E-00862,2004-01-16,Emergency
E-00862,2004-02-24,Compassionate
E-00862,2004-04-13,Emergency
E-00862,2004-05-05,Moving Day
E-00862,2004-06-07,Article 188
E-00862,2004-06-09,Article 188
E-00862,2004-06-22,Dependants
E-00862,2004-07-07,Dependants
E-00862,2004-07-21,Fertility Support
E-00862,2004-09-08,Fertility Support
E-00862,2004-10-15,Moving Day
E-00862,2004-11-05,Other Special
E-00862,2004-11-09,Unpaid
E-00862,2004-11-10,Other Special
E-00862,2004-12-06,Dependants
E-00862,2004-12-10,Fertility Support
E-00862,2004-12-28,Sickness
E-00862,2004-12-31,SEGRO Paid Paternity
E-00862,2005-01-17,Time off in Lieu
E-00862,2005-02-03,Flexible Personal Leave
E-00862,2005-02-14,Dependants
E-00862,2005-03-21,Emergency
E-00862,2005-04-04,SEGRO Paid Parental
E-00862,2005-04-07,SEGRO Paid Paternity
E-00862,2005-04-14,Dependants
E-00862,2005-04-27,SEGRO Paid Parental
E-00862,2005-05-03,Study
E-00862,2005-05-27,Emergency
E-00862,2005-06-16,Compassionate
E-00862,2005-06-20,Compassionate
E-00862,2005-06-30,SEGRO Paid Parental
E-00862,2005-07-15,Paternity
E-00862,2005-08-02,Kit Day
E-00862,2005-08-03,Emergency
E-00862,2005-08-11,Other Special
E-00862,2005-08-24,Compassionate
E-00862,2005-08-30,Sickness
E-00862,2005-09-07,Dependants
E-00862,2005-09-15,Childcare
E-00862,2005-10-05,Compassionate
E-00862,2005-10-26,Fertility Support
E-00862,2005-10-28,Flexible Personal Leave
E-00862,2005-11-10,SEGRO Paid Paternity
E-00862,2006-03-01,Compassionate
E-00862,2006-03-23,Kit Day
E-00862,2006-04-07,Emergency
E-00862,2006-05-08,Article 188
E-00862,2006-05-17,Sickness
E-00862,2006-05-22,Parental
E-00862,2006-05-25,Dependants
E-00862,2006-06-29,Maternity
E-00862,2006-07-13,Other Special
E-00862,2006-07-19,Dependants
E-00862,2006-09-11,Fertility Support
E-00862,2006-10-10,Loyalty
E-00862,2006-11-28,Loyalty
E-00862,2006-12-05,Moving Day
E-00862,2006-12-12,Study
E-00862,2006-12-14,Unpaid
E-00862,2006-12-25,Compassionate
E-00862,2007-02-12,Compassionate
E-00862,2007-02-20,Loyalty
E-00862,2007-03-12,Childcare
E-00862,2007-03-16,Compassionate
E-00862,2007-04-30,Other Special
E-00862,2007-05-25,Emergency
E-00862,2007-06-27,Parental
E-00862,2007-10-02,Article 188
E-00862,2007-10-03,Emergency
E-00862,2007-10-23,Moving Day
E-00862,2007-12-12,SEGRO Paid Parental
E-00862,2007-12-31,Unpaid
E-00862,2008-01-04,Ex-Festività
E-00862,2008-01-07,Other Special
E-00862,2008-02-15,Other Special
E-00862,2008-02-26,Parental
E-00862,2008-03-03,Moving Day
E-00862,2008-03-25,Moving Day
E-00862,2008-03-26,Emergency
E-00862,2008-04-04,Paternity
E-00862,2008-04-15,Dependants
E-00862,2008-05-02,Sickness
E-00862,2008-05-12,Parental
E-00862,2008-05-19,Loyalty
E-00862,2008-06-13,Loyalty
E-00862,2008-06-19,Maternity
E-00862,2008-06-24,Parental
E-00862,2008-07-14,SEGRO Paid Paternity
E-00862,2008-08-13,Unpaid
E-00862,2008-09-03,Time off in Lieu
E-00862,2008-09-09,Other Special
E-00862,2008-09-16,Article 188
E-00862,2008-09-24,Maternity
E-00862,2008-10-07,Kit Day
E-00862,2008-10-10,Other Special
E-00862,2008-10-15,Maternity
E-00862,2008-12-03,Fertility Support
E-00862,2008-12-19,Childcare
E-00862,2008-12-25,Loyalty
E-00862,2009-01-27,SEGRO Paid Paternity
E-00862,2009-02-02,Parental
E-00862,2009-02-20,Kit Day
E-00862,2009-02-23,Parental
E-00862,2009-03-30,Sickness
E-00862,2009-03-31,Childcare
E-00862,2009-04-10,SEGRO Paid Paternity
E-00862,2009-04-29,Childcare
E-00862,2009-05-04,Emergency
E-00862,2009-06-16,SEGRO Paid Paternity
E-00862,2009-06-24,Moving Day
E-00862,2009-06-26,Unpaid
E-00862,2009-07-03,Childcare
E-00862,2009-08-04,Emergency
E-00862,2009-09-01,Sickness
E-00862,2009-09-17,Time off in Lieu
E-00862,2009-10-16,Compassionate
E-00862,2009-11-04,Fertility Support
E-00862,2009-12-17,Moving Day
E-00862,2009-12-18,Other Special
E-00862,2010-01-01,Compassionate
E-00862,2010-01-14,Flexible Personal Leave
E-00862,2010-03-23,Loyalty
E-00862,2010-04-05,Article 188
E-00862,2010-04-12,Other Special
E-00862,2010-04-13,Emergency
E-00862,2010-04-21,Childcare
E-00862,2010-04-23,SEGRO Paid Paternity
E-00862,2010-06-16,Dependants
E-00862,2010-07-12,Moving Day
E-00862,2010-08-03,Article 188
E-00862,2010-08-25,Loyalty
E-00862,2010-09-16,Childcare
E-00862,2010-09-29,Fertility Support
E-00862,2010-11-09,Emergency
E-00862,2010-12-21,Time off in Lieu
E-00862,2011-01-04,Fertility Support
E-00862,2011-01-11,SEGRO Paid Parental
E-00862,2011-01-20,Dependants
E-00862,2011-02-15,Other Special
E-00862,2011-03-07,Article 188
E-00862,2011-03-16,Loyalty
E-00862,2011-04-26,Parental
E-00862,2011-05-09,Flexible Personal Leave
E-00862,2011-05-30,Article 188
E-00862,2011-05-31,Emergency
E-00862,2011-06-02,Ex-Festività
E-00862,2011-06-03,Dependants
E-00862,2011-06-17,Moving Day
E-00862,2011-07-15,Loyalty
E-00862,2011-08-22,Compassionate
E-00862,2011-08-24,Article 188
E-00862,2011-11-08,Article 188
E-00862,2011-11-17,Compassionate
E-00862,2011-11-30,Maternity
E-00862,2011-12-06,Other Special
E-00862,2011-12-13,Emergency
E-00862,2012-02-23,Emergency
E-00862,2012-03-02,Article 188
E-00862,2012-03-16,Moving Day
E-00862,2012-03-22,Kit Day
E-00862,2012-03-28,Compassionate
E-00862,2012-04-23,Paternity
E-00862,2012-05-18,Study
E-00862,2012-06-19,SEGRO Paid Paternity
E-00862,2012-07-17,Sickness
E-00862,2012-07-25,Sickness
E-00862,2012-10-09,Moving Day
E-00862,2012-10-18,Flexible Personal Leave
E-00862,2012-10-23,Dependants
E-00862,2012-11-02,Moving Day
E-00862,2012-11-08,Article 188
E-00862,2012-11-16,Fertility Support
E-00862,2012-11-23,Kit Day
E-00862,2012-12-21,Study
E-00862,2013-01-02,Other Special
E-00862,2013-01-15,Fertility Support
E-00862,2013-01-17,Compassionate
E-00862,2013-01-31,SEGRO Paid Paternity
E-00862,2013-03-04,SEGRO Paid Paternity
E-00862,2013-04-29,Emergency
E-00862,2013-04-30,Parental
E-00862,2013-05-03,Dependants
E-00862,2013-05-10,Maternity
E-00862,2013-08-07,Study
E-00862,2013-08-16,Fertility Support
E-00862,2013-08-20,Emergency
E-00862,2013-10-23,Moving Day
E-00862,2013-10-30,Childcare
E-00862,2013-11-13,Parental
E-00862,2013-11-18,Fertility Support
E-00862,2014-01-09,Maternity
E-00862,2014-01-17,Time off in Lieu
E-00862,2014-02-03,Kit Day
E-00862,2014-04-21,Moving Day
E-00862,2014-04-28,Article 188
E-00862,2014-07-01,Article 188
E-00862,2014-07-25,Emergency
E-00862,2014-09-26,Other Special
E-00862,2014-10-01,Article 188
E-00862,2014-10-07,SEGRO Paid Paternity
E-00862,2014-10-28,Childcare
E-00862,2014-11-05,Emergency
E-00862,2014-11-13,Flexible Personal Leave
E-00862,2014-12-11,Dependants
E-00862,2015-01-22,Kit Day
E-00862,2015-01-26,Fertility Support
E-00862,2015-02-02,Fertility Support
E-00862,2015-02-03,Article 188
E-00862,2015-02-12,Moving Day
E-00862,2015-02-13,Article 188
E-00862,2015-03-12,Compassionate
E-00862,2015-03-13,Kit Day
E-00862,2015-03-26,Flexible Personal Leave
E-00862,2015-04-15,Sickness
E-00862,2015-04-20,Kit Day
E-00862,2015-04-21,Fertility Support
E-00862,2015-05-15,Maternity
E-00862,2015-06-01,Other Special
E-00862,2015-06-22,Parental
E-00862,2015-07-02,Loyalty
E-00862,2015-07-30,Article 188
E-00862,2015-07-31,Maternity
E-00862,2015-08-04,Compassionate
E-00862,2015-09-11,Paternity
E-00862,2015-09-23,Compassionate
E-00862,2015-10-01,Dependants
E-00862,2015-10-08,Parental
E-00862,2015-10-09,Fertility Support
E-00862,2015-11-11,Flexible Personal Leave
E-00862,2015-12-01,Moving Day
E-00862,2015-12-18,SEGRO Paid Parental
E-00862,2015-12-24,Childcare
E-00862,2016-01-27,SEGRO Paid Parental
E-00862,2016-01-28,SEGRO Paid Parental
E-00862,2016-02-04,Emergency
E-00862,2016-02-25,Compassionate
E-00862,2016-04-05,Study
E-00862,2016-04-07,Fertility Support
E-00862,2016-04-14,Fertility Support
E-00862,2016-06-13,SEGRO Paid Paternity
E-00862,2016-06-28,Article 188
E-00862,2016-07-06,Moving Day
E-00862,2016-07-19,Parental
E-00862,2016-08-10,Dependants
E-00862,2016-09-02,Flexible Personal Leave
E-00862,2016-09-09,Paternity
E-00862,2016-09-28,Kit Day
E-00862,2016-11-10,Article 188
E-00862,2016-11-23,Maternity
E-00862,2016-12-15,Maternity
E-00862,2017-01-10,Paternity
E-00862,2017-02-01,Childcare
E-00862,2017-02-07,SEGRO Paid Paternity
E-00862,2017-02-09,SEGRO Paid Parental
E-00862,2017-03-30,Maternity
E-00862,2017-04-06,Paternity
E-00862,2017-04-28,Article 188
E-00862,2017-06-05,Loyalty
E-00862,2017-06-22,Flexible Personal Leave
E-00862,2017-09-01,Emergency
E-00862,2017-09-12,Article 188
E-00862,2017-10-09,Other Special
E-00862,2017-10-12,Childcare
E-00862,2017-10-31,Loyalty
E-00862,2017-11-17,Sickness
E-00862,2017-12-27,Paternity
E-00862,2018-03-19,Sickness
E-00862,2018-03-29,Article 188
E-00862,2018-04-16,SEGRO Paid Paternity
E-00862,2018-05-11,Emergency
E-00862,2018-07-02,Sickness
E-00862,2018-07-17,Parental
E-00862,2018-07-19,Maternity
E-00862,2018-07-20,Parental
E-00862,2018-07-27,Compassionate
E-00862,2018-10-12,SEGRO Paid Parental
E-00862,2018-10-29,Parental
E-00862,2019-01-03,Flexible Personal Leave
E-00862,2019-03-06,Other Special
E-00862,2019-04-09,Flexible Personal Leave
E-00862,2019-04-22,Maternity
E-00862,2019-06-14,Unpaid
E-00862,2019-06-27,Maternity
E-00862,2019-07-26,Fertility Support
E-00862,2019-07-31,Compassionate
E-00862,2019-08-09,SEGRO Paid Parental
E-00862,2019-08-13,Childcare
E-00862,2019-08-22,Paternity
E-00862,2019-12-04,Kit Day
E-00862,2019-12-20,SEGRO Paid Paternity
E-00862,2019-12-31,Study
E-00863,2020-07-01,SEGRO Paid Parental
E-00863,2022-07-13,SEGRO Paid Parental
E-00863,2022-11-08,Time off in Lieu
E-00863,2024-12-16,Kit Day
E-00863,2025-04-11,Loyalty
E-00864,1998-09-30,Unpaid
E-00864,1998-10-12,Parental
E-00864,1998-10-13,Emergency
E-00864,1998-11-12,Other Special
E-00864,1998-11-24,Paternity
E-00864,1998-12-08,Flexible Personal Leave
E-00864,1998-12-17,Loyalty
E-00864,1998-12-28,Kit Day
E-00864,1999-01-05,Maternity
E-00864,1999-01-12,Maternity
E-00864,1999-01-15,Moving Day
E-00864,1999-02-02,Article 188
E-00864,1999-02-22,Childcare
E-00864,1999-02-24,Unpaid
E-00864,1999-03-04,SEGRO Paid Parental
E-00864,1999-03-10,Kit Day
E-00864,1999-03-22,Parental
E-00864,1999-04-29,Paternity
E-00864,1999-06-15,Sickness
E-00864,1999-06-22,Emergency
E-00864,1999-07-09,Flexible Personal Leave
E-00864,1999-07-27,Childcare
E-00864,1999-08-11,Article 188
E-00864,1999-08-12,Loyalty
E-00864,1999-09-13,Childcare
E-00864,1999-09-14,Emergency
E-00864,1999-09-23,Kit Day
E-00864,1999-11-17,Paternity
E-00864,1999-11-26,Sickness
E-00864,1999-12-13,Moving Day
E-00864,1999-12-20,Fertility Support
E-00864,2000-02-02,Sickness
E-00864,2000-02-17,Sickness
E-00864,2000-02-22,Article 188
E-00864,2000-03-06,Sickness
E-00864,2000-03-10,Study
E-00864,2000-03-24,Maternity
E-00864,2000-04-20,Article 188
E-00864,2000-06-02,SEGRO Paid Paternity
E-00864,2000-06-05,Article 188
E-00864,2000-06-07,Childcare
E-00864,2000-06-09,Flexible Personal Leave
E-00864,2000-07-21,Moving Day
E-00864,2000-07-26,Fertility Support
E-00864,2000-08-11,Sickness
E-00864,2000-08-29,Other Special
E-00864,2000-09-12,Emergency
E-00864,2000-09-21,Compassionate
E-00864,2000-09-22,Kit Day
E-00864,2000-10-20,SEGRO Paid Parental
E-00864,2000-11-01,Emergency
E-00864,2000-11-07,Parental
E-00864,2000-12-06,Ex-Festività
E-00864,2000-12-27,Paternity
E-00864,2000-12-29,Loyalty
E-00864,2001-01-03,Kit Day
E-00864,2001-01-30,Parental
E-00864,2001-02-13,Flexible Personal Leave
E-00864,2001-02-19,Paternity
E-00864,2001-02-28,Paternity
E-00864,2001-03-01,Ex-Festività
E-00864,2001-03-20,Parental
E-00864,2001-03-21,Childcare
E-00864,2001-04-12,Time off in Lieu
E-00864,2001-04-18,Compassionate
E-00864,2001-05-01,Maternity
E-00864,2001-05-08,Other Special
E-00864,2001-05-17,Article 188
E-00864,2001-05-23,Emergency
E-00864,2001-06-04,SEGRO Paid Parental
E-00864,2001-06-26,Maternity
E-00864,2001-06-29,Sickness
E-00864,2001-07-13,Compassionate
E-00864,2001-07-19,Moving Day
E-00864,2001-07-23,Study
E-00864,2001-08-08,SEGRO Paid Paternity
E-00864,2001-08-21,Paternity
E-00864,2001-08-23,SEGRO Paid Parental
E-00864,2001-09-03,Article 188
E-00864,2001-09-17,Moving Day
E-00864,2001-11-15,Sickness
E-00864,2001-11-16,Time off in Lieu
E-00864,2001-11-26,Maternity
E-00864,2001-12-10,Sickness
E-00864,2001-12-26,Ex-Festività
E-00864,2002-01-03,Maternity
E-00864,2002-01-10,SEGRO Paid Paternity
E-00864,2002-01-14,Compassionate
